id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z
3982,-1.08697,0.568623,8.73644,-0.0317875,-0.00491456,-0.0235879,0.00706705,0.0206016,0.0353968
3983,1.2797,0.301669,8.13549,0.0229705,-0.044351,-0.0139287,0.00588569,0.0186645,0.0351445
3984,0.0035913,-0.0981622,10.586,0.0196397,-0.044351,0.0104526,0.007328,0.0193079,0.0351735
3985,-0.363918,0.446518,8.4216,-0.0355846,0.0298588,0.0332352,0.0089664,0.0186017,0.0357261
3986,-0.0490811,0.0670376,7.26161,0.0346282,0.0376528,0.0191127,0.00910512,0.0184278,0.0364935
3987,-0.167594,0.120907,8.74721,-0.00967117,0.00887488,0.00892047,0.00953952,0.018108,0.0370891
3988,-0.507571,0.505176,7.81108,0.0516818,0.0228641,-0.00953205,0.00858472,0.0174235,0.0373239
3989,-0.645237,1.16358,8.28274,-0.00620717,-0.0305616,-0.0182587,0.00919622,0.0176408,0.0371754
3990,-0.286107,0.502782,6.84502,0.0146435,-0.00478134,-0.0335803,0.00777723,0.0155785,0.0361734
3991,-0.572214,0.184354,7.48188,-0.0285234,-0.0196366,-0.0411079,0.00543807,0.0148376,0.0353207
3992,-0.171185,0.150835,9.75158,-0.0179981,-0.0431519,-0.0275182,0.00588086,0.0151587,0.0345567
3993,-0.2478,-0.150835,8.37371,0.00778209,-0.058207,-0.00366988,0.00522576,0.0157531,0.0343615
3994,-0.241814,0.584185,9.10754,-0.000744693,-0.0392216,0.00525661,0.0042145,0.0154019,0.0346455
3995,-0.325611,0.671573,8.25042,-0.015067,0.0365203,0.014383,0.00375251,0.0156786,0.0352609
3996,-0.179565,0.472855,7.16584,0.0215049,0.0166689,-0.0140619,0.0011331,0.0152175,0.0354772
3997,-0.0287303,0.299275,9.41041,-0.010404,-0.0106435,-0.0215229,0.00285521,0.0158159,0.0351846
3998,-0.104148,0.180762,8.39167,0.0328296,0.0401842,-0.0449049,0.00174929,0.016065,0.0344313
3999,1.16238,0.290895,12.1194,-0.0619644,-0.0313609,-0.0269853,0.00275617,0.0137415,0.0336279
4000,-0.347159,-0.714669,4.45561,0.0864551,-0.00824534,-0.0362449,0.00222759,0.012893,0.0326919
4001,0.311246,1.31681,7.89727,-0.0275242,-0.00824534,-0.0421071,0.00410214,0.0118951,0.0317955
4002,-0.604536,-1.01035,7.12993,0.0335623,0.0175349,-0.053565,0.00498558,0.0124376,0.030484
4003,-0.209493,-0.776918,9.80066,-0.0399147,-0.0414865,-0.0517663,0.00434004,0.0124435,0.0291433
4004,0.263362,-1.27252,9.57681,0.0415562,0.0457133,-0.02965,0.00426503,0.0124549,0.0278882
4005,0.567425,-0.976834,6.1926,0.0967139,0.00121408,-0.0628245,0.002592,0.0100437,0.0281796
4006,1.0331,4.47835,15.852,-0.0505065,0.0471122,-0.0471032,0.0111048,0.00725954,0.0288319
4007,-0.962469,-0.238223,5.2852,0.0159758,-0.163526,0.016115,0.013099,0.00688654,0.0295094
4008,0.469263,-0.0371101,9.14345,0.00984719,-0.0102438,0.0409626,0.0119233,0.00563822,0.0299117
4009,0.438139,-0.241814,7.57764,0.0747974,-0.0331596,0.0303707,0.0133339,0.00714042,0.0306995
4010,0.226252,0.304064,8.39766,0.0257017,-0.000251468,0.0156486,0.0128218,0.0062155,0.0312859
4011,-0.566228,1.27491,7.1838,0.0504161,0.0335892,0.0136502,0.01475,0.00693328,0.0313948
4012,-0.0754173,0.189142,9.33499,-0.0406474,-0.0368234,-0.0138621,0.0154634,0.00652952,0.031111
4013,1.29766,3.70622,11.3569,-0.0793511,0.137043,-0.000139244,0.0272556,-0.00157219,0.0302401
4014,-0.770932,4.38378,15.6889,-0.393577,-0.0402208,0.0224434,0.0358496,0.00109381,0.0295673
4015,-1.00556,1.09056,6.53736,-0.0569682,-0.050413,-0.0243207,0.0380148,0.00401621,0.0294745
