id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z
1169,1.17076,0.146046,8.55568,0.055317,-0.158889,-1.70394,-0.0406194,-0.117568,-0.463207
1170,0.985213,0.0610521,8.74362,0.107677,-0.191997,-1.72625,-0.0380507,-0.122757,-0.511331
1171,1.23182,0.232238,8.68137,0.0977511,-0.180539,-1.73618,-0.0352113,-0.127755,-0.558135
1172,1.12049,0.329203,8.55448,0.130259,-0.154093,-1.75849,-0.0321214,-0.132234,-0.605808
1173,1.06901,0.305261,9.39005,0.0361317,-0.169214,-1.81165,-0.0296143,-0.136616,-0.655783
1174,1.15161,-0.220266,9.54688,-0.063059,-0.197326,-1.84736,-0.0307159,-0.141981,-0.707201
1175,1.48081,-0.295684,9.07642,-0.0701202,-0.170147,-1.83643,-0.0325849,-0.146993,-0.757129
1176,1.62446,-0.0873883,8.46948,-0.0962335,-0.126581,-1.80619,-0.0349916,-0.151093,-0.808125
1177,1.31442,-0.336385,7.99424,-0.0370789,-0.112591,-1.77022,-0.0371546,-0.154123,-0.856192
1178,1.35871,-0.539892,8.1738,0.0729701,-0.134708,-1.71473,-0.0362895,-0.157569,-0.903366
1179,1.4461,-0.215478,8.29471,0.107743,-0.153027,-1.6675,-0.03337,-0.161647,-0.951012
1180,1.2809,0.0538695,8.35097,0.0972182,-0.169681,-1.64571,-0.0304489,-0.165992,-0.99578
1181,1.3611,0.0861912,8.83819,0.0753683,-0.194262,-1.60508,-0.0281859,-0.171117,-1.03968
1182,1.35631,-0.0682347,9.73362,0.0439923,-0.149296,-1.55811,-0.0262983,-0.176249,-1.08582
1183,1.05943,-0.245406,9.93473,-0.0526003,-0.0512383,-1.47351,-0.0267001,-0.178681,-1.12654
1184,0.902614,-0.0143652,8.84418,-0.0492695,0.0141782,-1.39078,-0.0285114,-0.178838,-1.16502
1185,0.820014,0.0047884,8.23366,0.0129494,0.0163099,-1.29705,-0.0288943,-0.178274,-1.20241
1186,0.620098,0.112527,7.96431,0.0350658,-0.0406464,-1.21391,-0.0281461,-0.178373,-1.2361
1187,0.575805,0.137667,7.97508,0.0816967,-0.119653,-1.14356,-0.0265216,-0.180843,-1.26888
1188,0.526724,0.199916,8.37132,0.12906,-0.158023,-1.06849,-0.023394,-0.184957,-1.29865
1189,0.339977,0.153229,8.99262,0.0929548,-0.146965,-0.988617,-0.0202843,-0.18911,-1.32616
1190,0.107739,0.140061,9.23443,0.0692396,-0.112192,-0.916272,-0.0182189,-0.192778,-1.35356
1191,-0.228646,0.234632,9.3302,0.0695061,-0.0698241,-0.862313,-0.0163342,-0.195109,-1.37743
1192,-0.286107,0.269348,9.07761,-0.00670216,-0.0517046,-0.817881,-0.0153469,-0.196511,-1.3999
1193,-0.429759,0.266953,8.16901,-0.0234227,-0.0872774,-0.786438,-0.0163614,-0.198475,-1.4223
1194,-0.329203,0.271742,8.13669,0.0583813,-0.0972031,-0.734278,-0.015676,-0.201234,-1.4428
1195,-0.264559,0.520739,8.34738,0.0618453,-0.0647613,-0.6622,-0.0136183,-0.20332,-1.46149
1196,-0.525527,0.366313,8.79749,-0.0102328,-0.0489068,-0.613437,-0.0131893,-0.20494,-1.47912
1197,-0.799663,0.424971,8.98663,-0.0349472,-0.0422452,-0.594585,-0.0139739,-0.206208,-1.49537
1198,-0.75537,0.581791,8.76756,-0.0559977,-0.0150661,-0.577398,-0.0150766,-0.2071,-1.51121
1199,-0.645237,0.769736,8.52455,-0.0806455,0.0440886,-0.544291,-0.0173527,-0.2066,-1.52676
1200,-0.664391,0.780509,7.98346,-0.0140965,0.0874553,-0.514846,-0.0185399,-0.204582,-1.54109
1201,-0.55306,0.711078,8.50779,0.0101516,0.105708,-0.462753,-0.0180894,-0.201613,-1.55458
1202,-0.571017,0.931344,8.48744,-0.0264204,0.0563458,-0.434775,-0.0183537,-0.199266,-1.56694
1203,-0.43335,0.822408,9.20211,-0.12641,-0.00807143,-0.424916,-0.0202112,-0.198811,-1.57854
1204,-0.0263362,0.399832,9.18535,-0.289885,-0.0447766,-0.369425,-0.0294312,-0.20027,-1.59239
1205,0.083797,0.567425,8.53652,-0.232462,-0.0165982,-0.309404,-0.0365435,-0.200988,-1.60136
1206,0.0167594,0.768538,8.42639,-0.212411,-0.00820467,-0.252914,-0.0422498,-0.201135,-1.60912
1207,-0.347159,0.876277,8.55328,-0.208214,0.00105491,-0.206816,-0.0481778,-0.201335,-1.61508
1208,-0.580594,0.894234,8.55807,-0.0921033,0.0140449,-0.18823,-0.0521271,-0.200999,-1.62025
1209,-0.448913,1.21985,8.23845,-0.0432075,-0.00607297,-0.184167,-0.0534309,-0.200753,-1.62548
1210,-0.260968,1.26174,7.90805,-0.0671891,-0.0435775,-0.167979,-0.055204,-0.201474,-1.63017
1211,0.0754173,0.913387,8.21929,-0.0184931,-0.067759,-0.133872,-0.0563838,-0.203334,-1.63462
1212,0.234632,1.01514,8.54969,0.0216761,-0.0572337,-0.088307,-0.0562267,-0.205055,-1.63738
