id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,orient_x,orient_y,orient_z
480,0.117316,-0.824802,8.7089,0.018377,-0.0126069,0.0175268,0.195912,0.180461,0.255875
481,0.0849941,-1.05704,8.78432,-0.0366475,-0.00261456,0.0310497,0.195844,0.180271,0.256662
482,0.0490811,-1.08577,8.60117,-0.0953358,-0.00794381,0.0264533,0.194029,0.180144,0.257298
483,-0.0011971,-1.02591,8.51378,-0.0861429,-0.00374703,0.0379111,0.191068,0.180081,0.258452
484,0.0981622,-0.872686,8.57004,-0.0794147,-0.0057455,0.00740121,0.188851,0.18003,0.258831
485,-0.0071826,-0.963666,8.76278,-0.0714874,-0.0157378,0.0792128,0.18794,0.179754,0.261684
486,-0.221464,-0.952892,9.03452,-0.14643,-0.00241471,0.0298507,0.184852,0.179424,0.263173
487,0.0562637,-0.80924,8.87291,-0.163217,0.01757,0.0866071,0.180831,0.179687,0.264683
488,0.245406,-0.897825,9.05606,-0.124513,0.0162377,0.0996638,0.176885,0.180173,0.267015
489,0.154426,-0.865504,9.31464,-0.0941367,0.0224995,0.0216569,0.173573,0.180633,0.268686
490,0.140061,-0.879869,9.2895,-0.11612,0.0406856,0.0222565,0.170748,0.181286,0.269073
491,0.286107,-0.357933,9.59117,-0.0786819,0.0386205,0.0270528,0.167624,0.182584,0.269926
492,0.529118,-0.0143652,8.82024,0.00765188,0.00338084,0.0154617,0.167171,0.183118,0.270597
493,0.578199,-0.399832,8.77475,0.0392943,-0.0425173,0.0283851,0.168153,0.182451,0.271149
494,0.43335,-0.310049,9.02135,-0.0343826,-0.0638343,0.0324487,0.167695,0.180788,0.271931
495,0.494402,-0.371101,8.87051,-0.0426429,-0.0353894,0.0401761,0.166491,0.179354,0.272869
496,0.517147,-0.391452,8.97466,-0.0205265,-0.0227325,0.0317825,0.165507,0.178666,0.2737
497,0.705092,-0.240617,8.7927,-0.0143313,0.00204853,-0.000326206,0.165651,0.178336,0.274236
498,0.646434,-0.125696,8.6694,-0.0193274,0.0250975,0.00633535,0.165118,0.178853,0.274146
499,0.573411,-0.131681,8.89565,0.0171779,0.0112415,-0.007987,0.165053,0.179405,0.273944
500,0.544681,-0.140061,8.50899,0.0837935,0.005779,-0.0195115,0.16636,0.179253,0.273713
501,0.36751,-0.35913,8.14746,0.100581,0.00411361,-0.100183,0.169325,0.179304,0.271633
502,0.611718,-0.262165,8.07564,0.0854589,0.00651178,-0.124364,0.17172,0.179445,0.268648
503,0.474052,-0.903811,8.1319,0.0278364,0.0167706,-0.197975,0.173128,0.179488,0.260203
504,0.482432,-0.822408,8.31506,0.00325525,0.0460814,-0.0938545,0.173181,0.18039,0.25606
505,0.5782,-0.636857,8.12711,0.0328992,0.0568066,-0.0530858,0.173858,0.18193,0.254459
506,0.531512,-0.725443,8.11036,-0.0634269,0.0269628,-0.0507542,0.173814,0.182915,0.253062
507,-0.0514753,-0.639252,8.32463,-0.0504369,0.0181029,-0.0345666,0.173329,0.183938,0.253632
508,0.547075,-0.810437,8.33062,0.0261044,0.00284792,-0.0340337,0.173389,0.184302,0.252492
509,0.499191,-0.794875,8.83819,0.0678058,0.00138237,-0.0478897,0.175269,0.184221,0.251366
510,0.271742,-1.1971,8.49223,0.055815,-0.00687797,-0.0604135,0.176844,0.18433,0.250151
511,0.362721,-1.22344,8.57243,0.043158,0.0159046,-0.0628782,0.177942,0.184527,0.248374
512,0.328005,-1.09056,9.2464,0.0715362,0.0421511,-0.0626784,0.179934,0.185574,0.246485
513,0.543483,-0.96606,8.8334,0.086991,0.0334245,-0.0708721,0.181661,0.186494,0.244827
514,0.746991,-0.939724,9.25837,0.0275699,0.0377545,-0.1221,0.181952,0.187446,0.240791
515,0.695515,-0.575805,9.56483,0.0113157,0.0230991,-0.0810643,0.183156,0.188585,0.238535
516,0.482431,-0.377087,8.93276,-0.014731,0.0421511,-0.0934548,0.182651,0.189393,0.235992
517,0.342371,-0.952892,9.2081,0.0125148,0.0764582,-0.0782665,0.182338,0.191357,0.233486
518,0.257377,-0.647631,8.84058,0.00678588,0.017903,-0.0341669,0.182647,0.192584,0.232198
519,0.150835,-0.348356,8.64905,0.0259046,-0.0269959,0.00207196,0.183261,0.192274,0.231909
520,0.183156,-0.391452,9.13507,0.00971696,-0.0295273,0.0187258,0.183699,0.191366,0.232323
521,0.39624,-0.335188,9.10395,0.0121151,-0.0381873,0.00566919,0.182981,0.190264,0.231181
522,0.241814,0.0921767,8.89685,0.00572003,-0.0451153,0.00473658,0.18346,0.188913,0.231389
523,0.0526724,-0.196324,9.25837,-0.0578313,0.0000500605,-0.0185123,0.182398,0.188268,0.231032
524,0.0383072,0.0706289,8.94833,-0.022525,0.0146389,-0.0389632,0.180753,0.188629,0.230179
525,-0.0981622,0.116119,8.86812,0.0746672,0.0200347,0.0111983,0.182253,0.189257,0.231439
526,-0.372298,-0.250194,8.73285,0.119633,0.0186358,-0.000192977,0.185575,0.189853,0.231971
527,-0.0335188,-0.323217,8.52335,0.136287,0.00338084,0.0365788,0.190104,0.19043,0.232845
528,0.181959,-0.149638,8.24084,0.11497,-0.0223994,0.010732,0.193916,0.190016,0.233639
529,0.469263,-0.405817,8.29351,0.104711,-0.0273289,0.0365122,0.196868,0.189253,0.233168
530,0.411803,-0.254982,8.55687,0.0234398,-0.0198014,0.0478369,0.198365,0.188518,0.234592
531,0.338779,-0.468066,8.57603,-0.0211261,0.00344746,0.0358461,0.198243,0.188518,0.235757
532,0.23104,-0.647631,8.30907,-0.0437087,0.010109,0.0312496,0.197217,0.188758,0.236589
533,-0.131681,-0.694318,8.38808,-0.0401115,0.00204853,0.0574295,0.195938,0.188979,0.237852
534,-0.0490811,-0.454898,8.67419,-0.0263221,-0.02593,0.0752825,0.195255,0.18854,0.23987
535,0.0873883,-0.672771,8.69933,-0.0600962,-0.0204009,0.0792794,0.193803,0.18786,0.241961
536,0.0634463,-0.59017,8.44315,-0.0630939,-0.0205342,0.0731508,0.191935,0.187309,0.2442
537,-0.0023942,-0.545878,8.41681,-0.0430426,-0.0440495,0.0829433,0.190561,0.186544,0.246091
538,-0.0933738,-0.401029,8.88009,-0.0463734,-0.0454484,0.0958001,0.189226,0.185203,0.2486
539,0.172382,-0.180762,8.93635,-0.0768833,-0.00467965,0.0744165,0.187565,0.18449,0.251164
540,0.241814,-0.403423,8.82024,-0.0574316,0.0129735,0.0538989,0.185553,0.184963,0.252629
541,0.365116,-1.01754,8.52455,-0.0362478,0.0382208,0.260873,0.183132,0.185497,0.254738
542,-0.130484,-0.767341,8.8334,-0.11199,0.0261634,0.189995,0.180177,0.186468,0.260951
543,0.0682347,-1.01035,8.43118,-0.0647593,0.0137063,0.159085,0.177432,0.18686,0.264586
544,0.213084,-0.600944,9.17338,0.059612,0.0238984,0.220105,0.177705,0.187309,0.269945
545,0.603339,0.152032,9.78629,-0.0269216,0.0465477,0.214576,0.17838,0.188474,0.276116
546,0.591367,0.035913,9.64863,-0.0261222,0.0999068,0.199188,0.177294,0.190537,0.281823
547,0.775721,0.299275,8.96867,0.0106496,0.0947108,0.142031,0.177095,0.193426,0.286178
548,0.780509,0.201113,8.49941,0.0290355,0.0243648,0.112521,0.177497,0.195008,0.289552
549,0.474052,0.0311246,8.73644,0.0243724,0.00997579,0.106925,0.178173,0.195323,0.292456
550,0.420182,-0.0945709,8.53892,0.0261044,0.0113747,0.126843,0.178386,0.195665,0.295682
551,0.568623,0.530315,8.78911,0.0072522,-0.00094917,0.0293844,0.179812,0.195843,0.299208
552,0.721852,0.470461,9.0393,0.00258909,0.00717793,0.0716852,0.180749,0.195968,0.301176
553,0.724246,0.492008,9.03332,-0.0319844,0.0177032,0.100263,0.18023,0.196401,0.303549
554,0.870292,0.456095,8.62271,-0.0207264,0.0278954,0.0510344,0.178922,0.196991,0.305008
555,1.04148,0.353145,8.45991,0.00938389,0.0102422,0.0467044,0.178778,0.197509,0.30601
556,0.778115,0.0766144,8.25042,-0.0173956,-0.0127401,0.0283185,0.178433,0.19758,0.306908
557,0.618901,-0.116119,8.15585,-0.0264553,-0.0203343,0.0383108,0.177518,0.196853,0.307869
558,0.739808,-0.153229,8.36174,-0.0283872,-0.0114744,0.0324487,0.176711,0.196474,0.308872
559,0.682347,-0.203507,8.30907,0.026171,-0.0283948,0.0287848,0.17689,0.196005,0.309643
560,0.573411,-0.154426,8.6287,0.0366963,-0.0397861,0.0369119,0.178292,0.194968,0.310456
561,0.620098,-0.360327,8.9579,0.0247055,-0.0375877,-0.00299083,0.179124,0.19401,0.310942
562,0.687136,-0.277727,8.77115,0.0581465,-0.0470472,-0.00792038,0.180186,0.192898,0.310862
563,0.719457,-0.296881,8.76158,0.0921871,-0.0462478,-0.0297703,0.182636,0.19149,0.310341
564,0.691924,-0.456095,8.74841,0.0725355,-0.0372547,-0.0403622,0.18487,0.190341,0.309445
565,0.808043,-0.347159,8.70412,0.0372958,-0.0322585,-0.0680743,0.186431,0.189319,0.307957
566,0.707486,-0.414197,8.65025,0.00918404,-0.00701119,-0.0856608,0.187336,0.188712,0.305841
567,0.507571,-0.316034,8.72926,-0.0540342,0.0493456,-0.0948537,0.186356,0.189418,0.303302
568,0.447716,-0.372298,8.56645,-0.051636,0.0543418,-0.106312,0.185163,0.191001,0.30058
569,0.424971,-0.238223,8.66581,-0.135838,0.08272,-0.14335,0.182643,0.192869,0.29705
570,0.27653,-0.544681,8.64905,-0.122648,0.0722614,-0.144482,0.178823,0.195093,0.29302
571,0.0395043,-0.226252,8.88847,-0.132041,0.0420179,-0.19098,0.174138,0.196812,0.286887
572,-0.17358,0.411803,9.07761,-0.0722202,-0.0273289,-0.188915,0.171611,0.196873,0.282078
573,-0.329203,0.336385,8.71249,-0.0391789,-0.0576391,-0.266256,0.170538,0.195583,0.275839
574,-0.0981622,-0.226252,8.10796,0.0356304,-0.0637677,-0.277181,0.170101,0.193843,0.267727
575,-0.39624,-0.136469,8.12592,0.0708701,-0.107068,-0.256263,0.171354,0.191409,0.259639
576,-0.665588,-0.00359131,8.68616,0.074867,-0.166156,-0.237345,0.173009,0.187441,0.253085
577,-0.841562,0.374692,9.13627,0.0673394,-0.181144,-0.331539,0.176089,0.182226,0.245964
578,-0.567425,0.225055,9.17577,0.0919872,-0.131049,-0.319481,0.179201,0.178239,0.23838
579,-0.484826,-0.0371101,8.86812,0.0512185,-0.0761582,-0.301029,0.181716,0.175659,0.230393
580,-0.699107,0.341174,8.96867,-0.000075534,0.0139727,-0.362715,0.182559,0.174829,0.220643
581,-0.618901,0.272939,9.15662,-0.0171957,0.107434,-0.45218,0.182388,0.176679,0.210158
582,-0.600945,0.35075,8.81186,-0.0730862,0.152067,-0.559098,0.180926,0.180499,0.196103
583,-0.96606,0.174777,8.95072,-0.071221,0.16106,-0.654958,0.178852,0.185326,0.177803
584,-1.07739,0.225055,9.02614,-0.0626276,0.139743,-0.702055,0.177367,0.189395,0.159517
585,-1.01394,0.143652,9.27992,-0.0351819,0.149469,-0.797315,0.175581,0.193145,0.138632
586,-1.22583,0.779312,9.34337,-0.0413772,0.157596,-1.05285,0.175878,0.197682,0.114548
587,-0.186748,0.422576,9.10874,0.0338984,0.143074,-1.05412,0.176548,0.201973,0.0849116
588,-0.264559,0.432153,9.15662,-0.0600962,0.152666,-1.11174,0.176133,0.205865,0.0554069
589,0.21069,0.429759,8.80587,-0.0210594,0.17425,-1.12253,0.175429,0.210502,0.0258784
590,-0.0442927,0.083797,8.56645,0.0313004,0.163058,-1.16124,0.175839,0.215163,-0.00519656
591,-0.118513,0.0993593,8.4228,0.0251718,0.164924,-1.21066,0.176901,0.219635,-0.0373025
592,-0.071826,-0.172382,8.35696,-0.021659,0.173184,-1.27408,0.176463,0.224656,-0.0746506
593,0.0167594,-0.0155623,8.40604,-0.0318512,0.151467,-1.28514,0.175779,0.228835,-0.106774
594,0.287304,0.152032,8.37372,0.00945049,0.131816,-1.33044,0.175233,0.232647,-0.142557
595,0.647631,-0.32202,8.36294,0.0642085,0.139476,-1.3431,0.176794,0.236442,-0.18213
596,0.633266,-0.312443,8.72566,0.03623,0.157196,-1.40585,0.17767,0.240391,-0.217217
597,0.629675,0.168791,9.37569,0.0416925,0.155264,-1.48239,0.178624,0.244678,-0.256884
598,0.857124,0.602142,9.42717,0.116502,0.175782,-1.60216,0.180839,0.249422,-0.302257
599,1.04028,0.0993593,9.06923,0.161134,0.207624,-1.72001,0.185079,0.254498,-0.345129
600,0.982819,-0.167594,8.2133,0.0673394,0.181711,-1.79302,0.188146,0.259882,-0.393435
601,1.02472,-0.1652,7.62433,0.111972,0.106568,-1.73246,0.192472,0.264237,-0.442347
602,0.83797,-0.101754,8.44554,0.0945852,0.0320922,-1.84964,0.195192,0.265862,-0.488703
603,0.831985,-0.059855,8.62271,0.08839,-0.0241314,-1.84911,0.198328,0.265684,-0.543015
604,0.806846,-0.223858,8.76158,0.0255049,0.000849444,-1.82899,0.199634,0.265095,-0.593252
605,0.591367,-0.0766144,9.40562,0.0153793,0.0259635,-1.80188,0.199821,0.265698,-0.64282
606,0.685939,0.355539,9.43794,0.134288,0.0173701,-1.79122,0.201941,0.266315,-0.691863
607,0.654814,-0.597353,8.77115,0.0729352,0.00864347,-1.73859,0.204992,0.26664,-0.740257
608,0.497994,-0.907402,8.65743,0.0266373,0.00371392,-1.67204,0.205407,0.266725,-0.786778
609,0.578199,-0.778115,8.62989,0.0747338,-0.0301268,-1.53402,0.206525,0.266115,-0.831441
610,0.457292,-0.671573,9.14824,0.107642,-0.0479132,-1.49538,0.208762,0.264651,-0.873281
611,0.68953,-0.603338,9.52054,0.091321,-0.00341395,-1.41218,0.211557,0.264108,-0.912714
612,0.71826,-0.685939,8.88607,0.0857254,0.0161044,-1.3351,0.214142,0.264419,-0.950339
613,0.739808,-0.860715,8.4204,0.0574137,0.0171037,-1.23744,0.216367,0.264991,-0.984568
614,0.845153,-0.794875,8.62391,0.077465,0.0284949,-1.1613,0.218311,0.26601,-1.0165
615,0.812831,-0.938527,8.2983,0.0777315,0.0234988,-1.15164,0.22084,0.26662,-1.04815
616,0.658405,-1.51553,8.12472,0.0378954,0.0182361,-1.03513,0.222339,0.267346,-1.07821
617,0.47884,-1.43652,8.1319,-0.0135985,0.0416182,-0.973713,0.222199,0.267892,-1.1059
618,0.650026,-1.63524,8.43716,0.0142468,0.0963096,-0.863997,0.222681,0.26999,-1.13243
619,0.645237,-1.20069,8.66102,-0.0870089,0.101772,-0.896639,0.221495,0.272591,-1.15395
620,0.684741,-1.09654,9.0429,-0.000541843,0.0864505,-0.850208,0.220296,0.275067,-1.17834
621,0.581791,-1.20787,9.47266,0.0109827,0.0620026,-0.700656,0.221332,0.276997,-1.20005
622,0.713472,-1.33357,9.23323,0.0182438,0.0991075,-0.614988,0.221601,0.279277,-1.2179
623,0.833182,-1.2402,8.59877,0.060478,0.134813,-0.570289,0.222266,0.282663,-1.23439
624,0.556652,-1.53827,8.34499,0.0465554,0.107035,-0.531252,0.22435,0.286932,-1.25377
625,0.307655,-1.61728,8.43836,0.0785975,0.0771243,-0.465503,0.226063,0.289416,-1.26698
626,0.458489,-1.51313,8.48385,0.112905,0.0399528,-0.444386,0.228876,0.290941,-1.27928
627,0.271742,-1.59454,8.76637,0.118633,0.041818,-0.375972,0.232083,0.291936,-1.29111
628,0.0574608,-1.87466,8.45991,0.0769987,0.0390868,-0.354988,0.234722,0.293083,-1.3007
629,0.198719,-1.86149,8.25161,0.0868578,0.00997578,-0.323478,0.236808,0.293792,-1.31017
630,0.269348,-1.84114,8.30788,0.107375,-0.0202011,-0.272917,0.239755,0.293557,-1.31819
631,0.186748,-1.95008,8.49103,0.0881901,-0.0257968,-0.217293,0.242299,0.292812,-1.32481
632,0.337582,-1.93212,8.40604,0.0649413,0.0019153,-0.161603,0.244421,0.292587,-1.32982
633,0.428562,-1.88663,8.39646,0.0324329,-0.00208164,-0.114106,0.245357,0.292709,-1.33348
634,0.439336,-1.78368,8.47786,0.0564145,-0.0116077,-0.087526,0.246719,0.29246,-1.33619
635,0.341174,-1.91656,8.53413,0.0299015,-0.0170701,-0.0700727,0.247118,0.292001,-1.33943
636,0.286107,-1.79086,8.76278,0.0293686,-0.0399193,-0.0337006,0.247988,0.291181,-1.34057
637,0.141258,-1.80044,8.78312,0.0432246,-0.0864836,-0.0119173,0.249037,0.289255,-1.34105
638,0.11971,-1.72382,8.74362,0.0474214,-0.110066,0.000606412,0.250293,0.286396,-1.34122
639,0.0107739,-1.52391,8.89206,0.0439574,-0.121723,0.014196,0.251903,0.282898,-1.34109
640,0.0263362,-1.30484,8.98064,0.0372292,-0.129251,0.025454,0.253309,0.279762,-1.34057
641,0.154426,-1.18872,8.82502,-0.00140784,-0.136112,0.0492358,0.254104,0.276088,-1.33948
642,0.168791,-1.1564,8.9998,-0.0625609,-0.14737,0.0749494,0.253011,0.271877,-1.33757
643,0.465672,-0.905008,8.98663,-0.068956,-0.114396,0.0927358,0.251262,0.268359,-1.33537
644,0.538695,-0.737414,9.25718,-0.0529017,-0.106602,0.119049,0.250067,0.265337,-1.33228
645,0.582988,-0.158017,10.2591,-0.0647593,-0.075492,0.105726,0.248189,0.262779,-1.32909
646,0.873883,0.181959,10.3082,-0.075018,0.00904317,0.0640244,0.24611,0.262163,-1.32693
647,0.742202,-0.281319,9.44871,-0.0592302,0.0403525,0.0377779,0.244396,0.263084,-1.32575
648,0.55306,-0.446518,8.28992,-0.0716207,0.0399528,0.100263,0.242565,0.263894,-1.32444
649,0.458489,-0.68953,7.95952,-0.126245,0.0408854,0.0791462,0.239887,0.265265,-1.32226
650,0.690727,-0.430956,8.47308,-0.096002,0.0456151,0.10406,0.236737,0.2664,-1.31969
651,0.733823,0.12809,9.02973,-0.103263,0.0642009,-0.0189786,0.234464,0.267867,-1.31888
652,0.938527,0.0634463,8.91241,-0.0477057,0.0508111,-0.0297037,0.232196,0.269326,-1.31995
653,0.99479,-0.196324,8.82502,0.0314336,0.032292,0.0754823,0.232046,0.270478,-1.31911
654,0.737414,-0.132878,8.24922,0.0449566,0.0123739,0.0325153,0.233168,0.271165,-1.31777
655,0.976834,-0.325611,7.8039,0.118434,-0.0280617,0.0276523,0.235512,0.270922,-1.31688
656,0.986411,-0.587776,7.88051,0.145413,-0.0578389,0.0383774,0.239545,0.269663,-1.31595
657,0.790086,-0.537498,7.97748,0.0930531,-0.0520433,0.0394433,0.243176,0.267904,-1.31477
658,0.739808,-0.556652,8.20493,0.063609,-0.0222662,0.0768813,0.244744,0.267102,-1.31361
659,0.676362,-0.465672,8.40484,0.0963839,-0.0346567,0.0269196,0.24664,0.266174,-1.31264
660,0.6608,-0.610521,8.61194,0.0933861,-0.0128734,0.00520289,0.249653,0.265463,-1.31276
661,0.544681,-0.63566,8.81186,0.0629428,0.00644516,-0.0041233,0.252081,0.265547,-1.31224
662,0.481234,-0.852335,8.68855,0.0223739,-0.00294764,-0.0340337,0.252995,0.265652,-1.31281
663,0.471658,-0.733823,8.96628,0.0267039,0.0143724,-0.0985842,0.253505,0.265797,-1.31609
664,0.366313,-0.794875,8.97945,-0.0000755265,0.00851024,-0.0964525,0.253827,0.266155,-1.31904
665,0.551863,-0.693121,8.74721,-0.0636268,0.0413517,-0.0959196,0.252961,0.266883,-1.32163
666,0.69791,-0.44173,9.35294,-0.119717,0.0592047,-0.107644,0.250141,0.268517,-1.32429
667,0.511162,-0.216675,9.34097,-0.126845,0.0489459,-0.112041,0.246474,0.27013,-1.32736
668,-0.420182,-0.0490811,9.92516,-0.131441,0.0344237,-0.229484,0.243738,0.271217,-1.3305
669,0.391452,-0.26815,9.85333,0.000457399,-0.00274779,-0.165599,0.242459,0.271621,-1.33606
670,0.585382,-0.184353,9.33379,0.0438908,-0.0132064,-0.0921891,0.24337,0.271303,-1.34004
671,0.446518,-0.229843,8.82622,-0.0196605,-0.00101579,-0.061879,0.243701,0.270869,-1.34162
